algorithm,target_update_interval,seed,training_step,q_upper,Mean_Q,Mean_Excess,Mean_Violtaing_Excess,Mean_Over_Violation_Rate,Mean_Under_Violtaion_Rate
DDQN,591,14,88000,100,81.81171,0.0016203657,0.8496425,0.0019071146245059289,0.010207509881422924
DDQN,591,14,89000,100,82.06502,0.0011990508,0.8089596,0.0014822134387351778,0.00826086956521739
DDQN,591,14,90000,100,82.76603,0.0017809962,0.695895,0.002559288537549407,0.006284584980237154
DDQN,591,14,91000,100,82.926125,0.002032402,0.49442086,0.004110671936758893,0.004792490118577075
DDQN,591,14,92000,100,83.61197,0.009694399,0.56189764,0.01725296442687747,0.0039031620553359684
DDQN,591,14,93000,100,84.018005,0.007944502,0.55408937,0.014337944664031621,0.003260869565217391
DDQN,591,14,94000,100,84.371895,0.015875889,0.60286677,0.02633399209486166,0.003043478260869565
DDQN,591,14,95000,100,84.97525,0.023315473,0.65651804,0.03551383399209486,0.0024703557312252965
DDQN,591,14,96000,100,85.34709,0.025935117,0.654359,0.039634387351778655,0.002173913043478261
DDQN,591,14,97000,100,86.181564,0.052685488,0.7880242,0.06685770750988142,0.0019169960474308301
DDQN,591,14,98000,100,86.47482,0.058854643,0.75738674,0.07770750988142293,0.001966403162055336
DDQN,591,14,99000,100,87.166306,0.08339751,0.74326974,0.11220355731225297,0.0017885375494071146
DDQN,591,14,100000,100,87.596275,0.12367845,0.7758173,0.15941699604743084,0.0018972332015810276
DDQN,591,15,1000,100,-0.029379481,0.0,,0.0,0.9999901185770751
DDQN,591,15,2000,100,2.9363358,0.0,,0.0,0.0
DDQN,591,15,3000,100,4.6265316,0.0,,0.0,0.0008992094861660079
DDQN,591,15,4000,100,4.8853607,0.0,,0.0,0.08935770750988142
DDQN,591,15,5000,100,6.0377254,0.0,,0.0,0.13237154150197628
DDQN,591,15,6000,100,7.3410525,0.0,,0.0,0.14177865612648222
DDQN,591,15,7000,100,8.196822,0.0,,0.0,0.143399209486166
DDQN,591,15,8000,100,9.9685755,0.0,,0.0,0.13352766798418972
DDQN,591,15,9000,100,12.193377,0.0,,0.0,0.11774703557312254
DDQN,591,15,10000,100,13.153115,0.0,,0.0,0.1117094861660079
DDQN,591,15,11000,100,15.292597,0.0,,0.0,0.10031620553359684
DDQN,591,15,12000,100,17.031511,0.0,,0.0,0.09653162055335969
DDQN,591,15,13000,100,18.273817,0.0,,0.0,0.0841600790513834
DDQN,591,15,14000,100,20.446236,0.0,,0.0,0.07650197628458498
DDQN,591,15,15000,100,22.537914,0.0,,0.0,0.06782608695652174
DDQN,591,15,16000,100,24.583834,0.0,,0.0,0.05635375494071146
DDQN,591,15,17000,100,25.485321,0.0,,0.0,0.05619565217391304
DDQN,591,15,18000,100,27.679342,0.0,,0.0,0.03744071146245059
DDQN,591,15,19000,100,29.323753,0.0,,0.0,0.019031620553359684
DDQN,591,15,20000,100,30.64338,0.0,,0.0,0.009743083003952569
DDQN,591,15,21000,100,32.589153,0.0,,0.0,0.0049308300395256915
DDQN,591,15,22000,100,34.749767,0.0,,0.0,0.0021146245059288538
DDQN,591,15,23000,100,36.39391,0.0,,0.0,0.0011264822134387353
DDQN,591,15,24000,100,39.05129,0.0,,0.0,0.00046442687747035575
DDQN,591,15,25000,100,40.42314,0.0,,0.0,0.00045454545454545455
DDQN,591,15,26000,100,41.744053,0.0,,0.0,0.00032608695652173916
DDQN,591,15,27000,100,42.958897,0.0,,0.0,0.00037549407114624507
DDQN,591,15,28000,100,44.561516,0.0,,0.0,0.0003359683794466403
DDQN,591,15,29000,100,45.81591,0.0,,0.0,0.00037549407114624507
DDQN,591,15,30000,100,47.010365,0.0,,0.0,0.00032608695652173916
DDQN,591,15,31000,100,48.14495,0.0,,0.0,0.0003359683794466403
DDQN,591,15,32000,100,49.79873,0.0,,0.0,0.00037549407114624507
DDQN,591,15,33000,100,50.80238,0.0,,0.0,0.0003853754940711462
DDQN,591,15,34000,100,51.70716,0.0,,0.0,0.0005335968379446641
DDQN,591,15,35000,100,52.6909,0.0,,0.0,0.0007312252964426877
DDQN,591,15,36000,100,53.459457,0.0,,0.0,0.0007806324110671937
DDQN,591,15,37000,100,54.972622,0.0,,0.0,0.001017786561264822
DDQN,591,15,38000,100,55.69928,0.0,,0.0,0.001590909090909091
DDQN,591,15,39000,100,56.36948,0.0,,0.0,0.0016798418972332016
DDQN,591,15,40000,100,57.425167,0.0,,0.0,0.001857707509881423
DDQN,591,15,41000,100,58.58742,0.0,,0.0,0.001976284584980237
DDQN,591,15,42000,100,59.96405,0.0,,0.0,0.0021936758893280634
DDQN,591,15,43000,100,60.42117,0.0,,0.0,0.0022134387351778655
DDQN,591,15,44000,100,62.039616,0.0,,0.0,0.0021146245059288538
DDQN,591,15,45000,100,62.99732,0.0,,0.0,0.002302371541501976
DDQN,591,15,46000,100,64.02496,0.0,,0.0,0.0025
DDQN,591,15,47000,100,65.053085,0.0,,0.0,0.002717391304347826
DDQN,591,15,48000,100,66.471725,0.0,,0.0,0.003043478260869565
DDQN,591,15,49000,100,66.925705,0.0,,0.0,0.0031521739130434784
DDQN,591,15,50000,100,67.56607,1.7983357e-06,0.09099579,1.9762845849802372e-05,0.003527667984189723
DDQN,591,15,51000,100,68.58989,2.8106704e-05,0.31604427,8.893280632411067e-05,0.003883399209486166
DDQN,591,15,52000,100,68.96999,2.1024183e-05,0.23640527,8.893280632411067e-05,0.004021739130434783
DDQN,591,15,53000,100,69.81223,2.7951177e-05,0.21758915,0.00012845849802371542,0.004061264822134388
DDQN,591,15,54000,100,70.311676,2.3655646e-06,0.11969757,1.9762845849802372e-05,0.004851778656126482
DDQN,591,15,55000,100,71.38628,7.4205664e-06,0.18774033,3.9525691699604744e-05,0.00449604743083004
DDQN,591,15,56000,100,71.647,1.7491819e-06,0.088508606,1.9762845849802372e-05,0.004723320158102767
DDQN,591,15,57000,100,72.59426,3.2508608e-05,0.21932475,0.0001482213438735178,0.005049407114624506
DDQN,591,15,58000,100,72.951454,4.49697e-06,0.45509338,9.881422924901186e-06,0.005375494071146245
DDQN,591,15,59000,100,73.34039,3.0549243e-06,0.15457916,1.9762845849802372e-05,0.005533596837944664
DDQN,591,15,60000,100,73.81184,2.2336335e-06,0.11302185,1.9762845849802372e-05,0.006422924901185771
DDQN,591,15,61000,100,73.983086,0.0,,0.0,0.0066699604743083
DDQN,591,15,62000,100,74.66676,0.0,,0.0,0.005474308300395257
DDQN,591,15,63000,100,75.20802,8.594378e-09,0.000869751,9.881422924901186e-06,0.005474308300395257
DDQN,591,15,64000,100,75.70758,5.0865145e-07,0.051475525,9.881422924901186e-06,0.0054446640316205535
DDQN,591,15,65000,100,75.96012,2.0985057e-05,0.14157918,0.0001482213438735178,0.00558300395256917
DDQN,591,15,66000,100,76.42904,4.2317206e-05,0.1861957,0.00022727272727272727,0.005335968379446641
DDQN,591,15,67000,100,76.880394,0.00014807472,0.25836486,0.0005731225296442688,0.0057114624505928855
DDQN,591,15,68000,100,77.30648,0.0005579786,0.37149626,0.0015019762845849803,0.005978260869565218
DDQN,591,15,69000,100,77.75251,0.0008710752,0.38833836,0.002243083003952569,0.006235177865612648
DDQN,591,15,70000,100,77.89804,0.000363765,0.3093531,0.0011758893280632411,0.0064525691699604745
DDQN,591,15,71000,100,78.34781,0.001533728,0.48809206,0.003142292490118577,0.008211462450592885
DDQN,591,15,72000,100,78.11944,0.00059939944,0.3632289,0.001650197628458498,0.009051383399209486
DDQN,591,15,73000,100,78.48466,0.0021984885,0.5793933,0.003794466403162055,0.010938735177865613
DDQN,591,15,74000,100,78.89849,0.0034010839,0.6644589,0.005118577075098814,0.01208498023715415
DDQN,591,15,75000,100,78.94596,0.0033832146,0.7001662,0.00483201581027668,0.012747035573122529
DDQN,591,15,76000,100,79.430374,0.008483102,0.94547343,0.008972332015810276,0.015316205533596838
DDQN,591,15,77000,100,79.778175,0.011472795,1.0320417,0.011116600790513834,0.01591897233201581
DDQN,591,15,78000,100,79.99715,0.01593117,1.1227258,0.014189723320158103,0.01684782608695652
DDQN,591,15,79000,100,80.410675,0.023791099,1.218451,0.019525691699604743,0.018162055335968378
DDQN,591,15,80000,100,81.15144,0.040100086,1.4682087,0.027312252964426877,0.017539525691699604
DDQN,591,15,81000,100,81.71657,0.049959995,1.5307149,0.03263833992094862,0.01847826086956522
DDQN,591,15,82000,100,81.96864,0.04773149,1.5266836,0.03126482213438735,0.01733201581027668
DDQN,591,15,83000,100,82.48166,0.047024872,1.4633818,0.032134387351778655,0.01766798418972332
DDQN,591,15,84000,100,83.027596,0.050572928,1.4800407,0.0341699604743083,0.017865612648221344
DDQN,591,15,85000,100,83.28763,0.043353878,1.4048711,0.030859683794466405,0.018537549407114624
DDQN,591,15,86000,100,83.90281,0.049859557,1.1959676,0.0416897233201581,0.01900197628458498
DDQN,591,15,87000,100,84.351425,0.07861835,0.62055826,0.1266897233201581,0.018992094861660078
DDQN,591,15,88000,100,84.90256,0.12555279,0.6858068,0.18307312252964428,0.018488142292490118
DDQN,591,15,89000,100,85.3589,0.20674121,0.81663585,0.25316205533596836,0.018152173913043478
DDQN,591,15,90000,100,85.65763,0.19823459,0.7623248,0.2600395256916996,0.018883399209486167
DDQN,591,15,91000,100,85.88987,0.21455333,0.79814714,0.2688142292490119,0.0183102766798419
DDQN,591,15,92000,100,86.17678,0.19866252,0.77837485,0.25522727272727275,0.01817193675889328
DDQN,591,15,93000,100,85.82176,0.09144404,0.7160982,0.12769762845849802,0.018063241106719367
DDQN,591,15,94000,100,86.4218,0.16383256,0.8197298,0.19986166007905137,0.01807312252964427
DDQN,591,15,95000,100,86.744385,0.16131642,0.8295337,0.19446640316205532,0.017895256916996047
DDQN,591,15,96000,100,86.35283,0.04082278,0.6484485,0.06295454545454546,0.017302371541501976
DDQN,591,15,97000,100,87.30739,0.12594768,0.7705178,0.16345849802371543,0.017361660079051384
DDQN,591,15,98000,100,87.3499,0.06737613,0.7318305,0.09206521739130434,0.016363636363636365
DDQN,591,15,99000,100,87.03636,0.038613837,0.71217793,0.05421936758893281,0.017223320158102767
DDQN,591,15,100000,100,87.195076,0.03653786,0.80261153,0.04552371541501976,0.016808300395256916
DDQN,591,16,1000,100,-0.065012336,0.0,,0.0,1.0
DDQN,591,16,2000,100,2.6652648,0.0,,0.0,0.0
DDQN,591,16,3000,100,4.070433,0.0,,0.0,0.011304347826086957
DDQN,591,16,4000,100,4.0599995,0.0,,0.0,0.1390513833992095
DDQN,591,16,5000,100,4.962434,0.0,,0.0,0.17778656126482215
DDQN,591,16,6000,100,6.127965,0.0,,0.0,0.18357707509881424
DDQN,591,16,7000,100,6.4817686,0.0,,0.0,0.19228260869565217
DDQN,591,16,8000,100,7.705544,0.0,,0.0,0.19100790513833993
DDQN,591,16,9000,100,9.309933,0.0,,0.0,0.1826482213438735
DDQN,591,16,10000,100,10.108741,0.0,,0.0,0.17968379446640317
DDQN,591,16,11000,100,12.058867,0.0,,0.0,0.16948616600790514
DDQN,591,16,12000,100,13.484336,0.0,,0.0,0.16805335968379448
DDQN,591,16,13000,100,14.319819,0.0,,0.0,0.16780632411067195
DDQN,591,16,14000,100,15.756003,0.0,,0.0,0.16983201581027668
DDQN,591,16,15000,100,16.757635,0.0,,0.0,0.17130434782608694
DDQN,591,16,16000,100,18.316236,0.0,,0.0,0.16976284584980236
DDQN,591,16,17000,100,18.912973,0.0,,0.0,0.17065217391304346
DDQN,591,16,18000,100,20.342653,0.0,,0.0,0.16982213438735178
DDQN,591,16,19000,100,21.751116,0.0,,0.0,0.16558300395256917
DDQN,591,16,20000,100,22.622702,0.0,,0.0,0.16358695652173913
DDQN,591,16,21000,100,23.92004,0.0,,0.0,0.16288537549407114
DDQN,591,16,22000,100,25.879004,0.0,,0.0,0.1598616600790514
DDQN,591,16,23000,100,26.707504,0.0,,0.0,0.1582213438735178
DDQN,591,16,24000,100,28.326714,0.0,,0.0,0.1550197628458498
DDQN,591,16,25000,100,29.659145,0.0,,0.0,0.1524703557312253
DDQN,591,16,26000,100,30.695919,0.0,,0.0,0.14791501976284585
DDQN,591,16,27000,100,32.33823,0.0,,0.0,0.13967391304347826
DDQN,591,16,28000,100,33.987625,0.0,,0.0,0.1365415019762846
DDQN,591,16,29000,100,35.086437,0.0,,0.0,0.13736166007905137
DDQN,591,16,30000,100,36.139957,0.0,,0.0,0.12900197628458498
DDQN,591,16,31000,100,37.46027,0.0,,0.0,0.12373517786561265
DDQN,591,16,32000,100,39.402126,0.0,,0.0,0.10755928853754941
DDQN,591,16,33000,100,40.971596,0.0,,0.0,0.07443675889328064
DDQN,591,16,34000,100,42.70919,0.0,,0.0,0.05398221343873518
DDQN,591,16,35000,100,44.527016,0.0,,0.0,0.028300395256916997
DDQN,591,16,36000,100,45.4307,0.0,,0.0,0.015731225296442688
DDQN,591,16,37000,100,47.322594,0.0,,0.0,0.007124505928853755
DDQN,591,16,38000,100,48.19159,0.0,,0.0,0.008547430830039525
DDQN,591,16,39000,100,48.97413,0.0,,0.0,0.005810276679841897
DDQN,591,16,40000,100,50.57348,0.0,,0.0,0.0030138339920948616
DDQN,591,16,41000,100,51.959778,0.0,,0.0,0.002341897233201581
DDQN,591,16,42000,100,53.25775,0.0,,0.0,0.0017490118577075098
DDQN,591,16,43000,100,54.315613,0.0,,0.0,0.0015118577075098813
DDQN,591,16,44000,100,55.318,0.0,,0.0,0.0011956521739130434
DDQN,591,16,45000,100,57.100178,0.0,,0.0,0.0011758893280632411
DDQN,591,16,46000,100,57.6747,0.0,,0.0,0.0011561264822134388
DDQN,591,16,47000,100,58.675888,0.0,,0.0,0.0013636363636363637
DDQN,591,16,48000,100,59.711994,0.0,,0.0,0.0013537549407114625
DDQN,591,16,49000,100,60.5125,0.0,,0.0,0.0011363636363636363
DDQN,591,16,50000,100,61.425148,0.0,,0.0,0.0013142292490118577
DDQN,591,16,51000,100,62.720337,0.0,,0.0,0.0014229249011857706
DDQN,591,16,52000,100,63.137035,0.0,,0.0,0.0017490118577075098
DDQN,591,16,53000,100,64.24706,0.0,,0.0,0.001650197628458498
DDQN,591,16,54000,100,65.247696,0.0,,0.0,0.0016403162055335968
DDQN,591,16,55000,100,66.65902,0.0,,0.0,0.002035573122529644
DDQN,591,16,56000,100,66.95196,0.0,,0.0,0.0020553359683794467
DDQN,591,16,57000,100,67.210724,0.0,,0.0,0.002223320158102767
DDQN,591,16,58000,100,68.4549,0.0,,0.0,0.0024209486166007904
DDQN,591,16,59000,100,68.79204,0.0,,0.0,0.002707509881422925
DDQN,591,16,60000,100,69.36904,0.0,,0.0,0.0041897233201581025
DDQN,591,16,61000,100,69.715996,0.0,,0.0,0.004357707509881423
DDQN,591,16,62000,100,70.98189,0.0,,0.0,0.004426877470355731
DDQN,591,16,63000,100,71.53834,0.0,,0.0,0.004911067193675889
DDQN,591,16,64000,100,72.641075,0.0,,0.0,0.006590909090909091
DDQN,591,16,65000,100,72.41195,0.0,,0.0,0.007440711462450593
DDQN,591,16,66000,100,73.30504,0.0,,0.0,0.009061264822134388
DDQN,591,16,67000,100,74.53108,0.0,,0.0,0.009960474308300396
DDQN,591,16,68000,100,75.339355,0.0,,0.0,0.010899209486166008
DDQN,591,16,69000,100,75.69583,0.0,,0.0,0.01209486166007905
DDQN,591,16,70000,100,77.011055,0.0,,0.0,0.012875494071146245
DDQN,591,16,71000,100,78.20997,0.0,,0.0,0.013903162055335969
DDQN,591,16,72000,100,78.49845,0.0,,0.0,0.014683794466403163
DDQN,591,16,73000,100,78.89219,0.0,,0.0,0.015563241106719368
DDQN,591,16,74000,100,78.91344,0.0,,0.0,0.016442687747035573
DDQN,591,16,75000,100,78.96698,0.0,,0.0,0.017035573122529644
DDQN,591,16,76000,100,79.09617,0.0,,0.0,0.018883399209486167
DDQN,591,16,77000,100,79.34179,0.0,,0.0,0.020355731225296443
DDQN,591,16,78000,100,79.21668,0.0,,0.0,0.020286561264822135
DDQN,591,16,79000,100,79.38247,0.0,,0.0,0.021511857707509883
DDQN,591,16,80000,100,79.96904,0.0,,0.0,0.022233201581027668
DDQN,591,16,81000,100,80.837715,0.00048190233,0.18613937,0.0025889328063241107,0.021946640316205534
DDQN,591,16,82000,100,80.663734,0.00026140877,0.16638093,0.0015711462450592884,0.023774703557312253
DDQN,591,16,83000,100,80.473976,0.00014021373,0.1418963,0.0009881422924901185,0.02457509881422925
DDQN,591,16,84000,100,81.08567,0.00044859678,0.21414149,0.0020948616600790513,0.025
DDQN,591,16,85000,100,81.092064,0.0008328767,0.26505384,0.003142292490118577,0.025523715415019764
DDQN,591,16,86000,100,81.45677,0.0023933493,0.32380608,0.007391304347826087,0.026116600790513835
DDQN,591,16,87000,100,81.533585,0.004620357,0.35747716,0.01292490118577075,0.0266699604743083
DDQN,591,16,88000,100,81.57615,0.012320042,0.40838128,0.03016798418972332,0.028626482213438734
DDQN,591,16,89000,100,81.52793,0.010303856,0.37959602,0.027144268774703557,0.030296442687747036
DDQN,591,16,90000,100,81.5883,0.015231378,0.32226962,0.04726284584980237,0.03191699604743083
DDQN,591,16,91000,100,81.2891,0.018494971,0.32534176,0.05684782608695652,0.031798418972332015
DDQN,591,16,92000,100,81.73603,0.051865663,0.47785917,0.10853754940711463,0.030306324110671936
DDQN,591,16,93000,100,82.024826,0.14041199,0.7505251,0.18708498023715414,0.030800395256916996
DDQN,591,16,94000,100,81.95219,0.178811,0.8261732,0.21643280632411066,0.0316304347826087
DDQN,591,16,95000,100,82.43744,0.32472336,1.0821261,0.3000790513833992,0.031205533596837944
DDQN,591,16,96000,100,82.63902,0.3430322,1.1051816,0.31038537549407114,0.03052371541501976
DDQN,591,16,97000,100,83.04559,0.42027158,1.2048237,0.34882411067193675,0.029278656126482214
DDQN,591,16,98000,100,83.26676,0.461081,1.2606419,0.3657509881422925,0.027796442687747034
DDQN,591,16,99000,100,83.30083,0.47565085,1.252527,0.37975296442687745,0.028863636363636362
DDQN,591,16,100000,100,82.81418,0.45600486,1.2095429,0.37700592885375495,0.029515810276679842
DDQN,591,17,1000,100,-0.08312018,0.0,,0.0,1.0
DDQN,591,17,2000,100,2.6564162,0.0,,0.0,0.0
DDQN,591,17,3000,100,4.2654967,0.0,,0.0,0.00045454545454545455
DDQN,591,17,4000,100,4.670099,0.0,,0.0,0.029189723320158102
DDQN,591,17,5000,100,5.8886895,0.0,,0.0,0.09657114624505929
DDQN,591,17,6000,100,7.3127112,0.0,,0.0,0.1083399209486166
DDQN,591,17,7000,100,8.440678,0.0,,0.0,0.10097826086956521
DDQN,591,17,8000,100,10.567433,0.0,,0.0,0.08586956521739131
DDQN,591,17,9000,100,12.696116,0.0,,0.0,0.07773715415019763
DDQN,591,17,10000,100,13.60638,0.0,,0.0,0.08944664031620553
DDQN,591,17,11000,100,15.6947365,0.0,,0.0,0.08520750988142292
DDQN,591,17,12000,100,18.069164,0.0,,0.0,0.06359683794466403
DDQN,591,17,13000,100,19.375937,0.0,,0.0,0.06339920948616601
DDQN,591,17,14000,100,21.442245,0.0,,0.0,0.04475296442687747
DDQN,591,17,15000,100,23.743364,0.0,,0.0,0.027035573122529643
DDQN,591,17,16000,100,25.520365,0.0,,0.0,0.026422924901185772
DDQN,591,17,17000,100,26.725874,0.0,,0.0,0.015958498023715417
DDQN,591,17,18000,100,28.914433,0.0,,0.0,0.0058992094861660075
DDQN,591,17,19000,100,30.493069,0.0,,0.0,0.004011857707509881
DDQN,591,17,20000,100,31.329918,0.0,,0.0,0.0033695652173913043
DDQN,591,17,21000,100,33.329857,0.0,,0.0,0.002025691699604743
DDQN,591,17,22000,100,34.97464,0.0,,0.0,0.001808300395256917
DDQN,591,17,23000,100,36.21149,0.0,,0.0,0.0008399209486166008
DDQN,591,17,24000,100,37.57816,0.0,,0.0,0.0007608695652173913
DDQN,591,17,25000,100,39.2926,0.0,,0.0,0.00044466403162055334
DDQN,591,17,26000,100,40.075367,0.0,,0.0,0.00037549407114624507
DDQN,591,17,27000,100,42.038136,0.0,,0.0,0.0003359683794466403
DDQN,591,17,28000,100,44.12417,0.0,,0.0,0.0002865612648221344
DDQN,591,17,29000,100,45.912174,0.0,,0.0,0.00026679841897233204
DDQN,591,17,30000,100,47.39259,0.0,,0.0,0.0002173913043478261
DDQN,591,17,31000,100,49.23044,0.0,,0.0,0.00022727272727272727
DDQN,591,17,32000,100,51.540157,0.0,,0.0,0.00017786561264822133
DDQN,591,17,33000,100,52.327564,0.0,,0.0,0.00025691699604743083
DDQN,591,17,34000,100,54.432613,0.0,,0.0,0.00023715415019762845
DDQN,591,17,35000,100,56.43791,0.0,,0.0,0.00023715415019762845
DDQN,591,17,36000,100,58.179,0.0,,0.0,0.00035573122529644266
DDQN,591,17,37000,100,60.327282,0.0,,0.0,0.00040513833992094863
DDQN,591,17,38000,100,62.633785,0.00061515317,2.3056853,0.00026679841897233204,0.0005237154150197628
DDQN,591,17,39000,100,63.942677,0.0031621144,1.7486665,0.001808300395256917,0.0006225296442687748
DDQN,591,17,40000,100,66.150566,0.041727193,1.9760371,0.021116600790513834,0.0009387351778656126
DDQN,591,17,41000,100,69.36469,0.42733043,4.6035595,0.09282608695652174,0.0007509881422924901
DDQN,591,17,42000,100,71.30072,0.9037136,6.8691463,0.1315612648221344,0.0008300395256916996
DDQN,591,17,43000,100,72.65835,1.3378153,8.548232,0.15650197628458498,0.0012351778656126482
DDQN,591,17,44000,100,75.29528,2.6702366,14.067043,0.18982213438735177,0.0015513833992094861
DDQN,591,17,45000,100,77.19626,3.2540681,16.118235,0.20188735177865613,0.0019268774703557312
DDQN,591,17,46000,100,78.3389,3.773238,18.045923,0.20909090909090908,0.00216403162055336
DDQN,591,17,47000,100,80.430885,4.5189266,20.614649,0.2192094861660079,0.003349802371541502
DDQN,591,17,48000,100,81.27875,4.275496,18.961401,0.22548418972332016,0.003507905138339921
DDQN,591,17,49000,100,80.81367,3.2628446,14.83711,0.2199110671936759,0.0036363636363636364
DDQN,591,17,50000,100,82.20152,3.2499447,14.031931,0.23161067193675888,0.00458498023715415
DDQN,591,17,51000,100,81.432556,1.8703724,8.8202095,0.21205533596837944,0.004822134387351779
DDQN,591,17,52000,100,79.726395,0.53440976,3.5794737,0.149298418972332,0.005464426877470356
DDQN,591,17,53000,100,80.20571,0.3931679,3.150324,0.12480237154150198,0.0061660079051383395
DDQN,591,17,54000,100,80.27363,0.2760143,2.831203,0.0974901185770751,0.007450592885375494
DDQN,591,17,55000,100,80.12273,0.22285214,2.6429904,0.08431818181818182,0.008349802371541502
DDQN,591,17,56000,100,79.92449,0.19913815,2.711623,0.07343873517786562,0.008774703557312254
DDQN,591,17,57000,100,80.417694,0.24857242,3.0465698,0.08159090909090909,0.008784584980237153
DDQN,591,17,58000,100,80.69688,0.2526836,3.12115,0.08095849802371541,0.008972332015810276
DDQN,591,17,59000,100,81.20754,0.34675372,3.5976503,0.09638339920948616,0.009930830039525692
DDQN,591,17,60000,100,82.395615,0.587352,4.578649,0.12828063241106719,0.010395256916996047
DDQN,591,17,61000,100,82.26927,0.5095521,4.262061,0.11955533596837944,0.011225296442687747
DDQN,591,17,62000,100,83.35745,0.88445157,5.661742,0.15621541501976285,0.011096837944664031
DDQN,591,17,63000,100,85.07294,1.392734,7.3172407,0.19033596837944664,0.011778656126482214
DDQN,591,17,64000,100,86.463776,1.8371742,8.535974,0.21522727272727274,0.01234189723320158
DDQN,591,17,65000,100,86.45735,1.8306445,8.594417,0.21300395256916996,0.012974308300395258
DDQN,591,17,66000,100,87.10253,2.0581574,9.192582,0.22389328063241107,0.014318181818181818
DDQN,591,17,67000,100,86.62955,1.8127155,8.665005,0.209199604743083,0.015059288537549407
DDQN,591,17,68000,100,87.45219,2.0227587,8.92186,0.2267193675889328,0.015632411067193677
